spotify_track_uri,ts,platform,ms_played,track_name,artist_name,album_name,reason_start,reason_end,shuffle,skipped
2YFGFwuUBprxAXQjVHS4Q3,2/1/2023 20:04,android,168196,El Viaje,Juan Jose Moreno,El Viaje,trackdone,trackdone,TRUE,FALSE
4zrE3bK51nBFR3lA32AADH,2/1/2023 20:07,android,229308,Share My Burden,Pete Harris,Share My Burden,trackdone,trackdone,TRUE,FALSE
0m4k7I8pzwZxEDXRsWAoK9,2/1/2023 20:09,android,127186,Estranged,August Wilkes,Estranged,trackdone,trackdone,TRUE,FALSE
6bploBGfSJclJuxjV65t3r,2/1/2023 20:12,android,123446,Afgangurinn,Aiday Ainur,Afgangurinn,trackdone,trackdone,TRUE,FALSE
1TsvBJoYAYrQbLDFnNE1MB,2/1/2023 20:13,android,113783,Pluto,Jules Scott,Pluto,trackdone,trackdone,TRUE,FALSE
7cYXSwHo30ebsnyGRMgwkh,2/1/2023 20:15,android,114000,A Night In Toledo,Donatella Monza,A Night In Toledo,trackdone,trackdone,TRUE,FALSE
5bW0EnMVhOu1AXw7o2MCw0,2/1/2023 20:17,android,114154,Daydreaming,Alexa Popov,Daydreaming,trackdone,trackdone,TRUE,FALSE
78wLZdPFQtcAccKza4LTlY,2/1/2023 20:20,android,137462,De temps en temps,Thaisa Deboys,De temps en temps,trackdone,trackdone,TRUE,FALSE
0xW2pfHnKCyDQXACbQonff,2/1/2023 20:22,android,127269,Dartden Road,Freda Barton,Dartden Road,trackdone,trackdone,TRUE,FALSE
6mueyqJyIsSTHJBZaR6b2n,2/1/2023 20:23,android,89698,Tarregas Bodega,John A. Nilson,Tarregas Bodega,trackdone,trackdone,TRUE,FALSE
5DdyzYxR6gj2yTdDdc0upl,2/1/2023 20:25,android,121576,Emilia,Jacob Ledger,Emilia,trackdone,trackdone,TRUE,FALSE
2pmjcW00KX4kdVeNBoU4wo,2/1/2023 20:27,android,108255,Doing Better,Timothy Reiger,Doing Better,trackdone,trackdone,TRUE,FALSE
5acLw8ejNDk15x0qr4ys9D,2/1/2023 20:29,android,129625,This Time Tomorrow,Evergreen Dream,This Time Tomorrow,trackdone,trackdone,TRUE,FALSE
54ZMjrPx3tZ3qI3sGmbfB8,2/1/2023 20:31,android,128469,Le minuit glacé,Séraphine Crépin,Le minuit glacé,trackdone,trackdone,TRUE,FALSE
09Z0fc2bC2g5X5fhOklDbF,2/1/2023 20:33,android,112402,Milano,Henrik Janson,Milano,trackdone,trackdone,TRUE,FALSE
0UmR5k7YxioGuU6V0XVPbZ,2/1/2023 20:43,android,184977,Blue Something,Agustín Amigó,Blue Something,trackdone,trackdone,TRUE,FALSE
0jXI8KkVrQpZaHtKOpoSJ2,2/1/2023 20:45,android,130000,Madeline,a sound for you,Madeline,trackdone,trackdone,TRUE,FALSE
4V7ieADYvEzdWghzh9mZNa,2/1/2023 21:06,android,79492,Into the Mist,Ryan Judd,Into the Mist,trackdone,logout,TRUE,FALSE
4V7ieADYvEzdWghzh9mZNa,2/1/2023 22:17,android,128495,Into the Mist,Ryan Judd,Into the Mist,appload,trackdone,TRUE,FALSE
7GlGgZVvEI5oCpZGrEWyKN,2/1/2023 22:29,android,71238,Cadiz,Las Lagrimas,Cadiz,trackdone,logout,TRUE,FALSE
7GlGgZVvEI5oCpZGrEWyKN,2/1/2023 22:50,android,115141,Cadiz,Las Lagrimas,Cadiz,appload,trackdone,TRUE,FALSE
1BZLT1iTsTy1IpstmYE6PI,2/1/2023 22:52,android,131896,La Cascata,Rafaela Moreno,La Cascata,trackdone,trackdone,TRUE,FALSE
6UweZFJgCY0eMIn6P2rflo,2/1/2023 23:06,android,123181,Echo Park,Marcio Philomena,Echo Park,trackdone,logout,TRUE,FALSE
6UweZFJgCY0eMIn6P2rflo,2/1/2023 23:13,android,46453,Echo Park,Marcio Philomena,Echo Park,appload,trackdone,TRUE,FALSE
6ELU3LmFt2QjMzLnTUyC5M,2/1/2023 23:14,android,110029,Cast Away,Andrei Smirnova,Cast Away,trackdone,trackdone,TRUE,FALSE
3os1MjgOwLFIyvyP67JKaE,2/1/2023 23:17,android,134498,Misty Midnight,Alina Hussain,Misty Midnight,trackdone,trackdone,TRUE,FALSE
4jXvLe7ERO8yIYETDZGU0m,2/1/2023 23:20,android,191869,Brookline,Finlep,Farewell Summer,trackdone,trackdone,TRUE,FALSE
0skz7fjP31epf0dBesxbI7,2/1/2023 23:23,android,167666,Lonely Prayer,Helen Wei,Lonely Prayer,trackdone,trackdone,TRUE,FALSE
74xrzR2MKdzp7AT06enGvk,2/1/2023 23:25,android,127515,Davinci,Novia Stella,Davinci,trackdone,trackdone,TRUE,FALSE
079RvHezHwxo9DC7FIBzf5,2/1/2023 23:27,android,130000,Picturesque Dreams,Andreas Horschel,Strange Trails,trackdone,trackdone,TRUE,FALSE
5dwTEdDifPzXeThnggzJt4,2/1/2023 23:29,android,127183,Livandi,Zinning,Livandi,trackdone,trackdone,TRUE,FALSE
29C5rzt8Y8YiyXFUByk41c,2/1/2023 23:32,android,176170,The Longing,Alexa Popov,The Longing,trackdone,trackdone,TRUE,FALSE
3AGayCmS2tutGPmmCkNY1k,2/1/2023 23:34,android,118205,passing memories,Philip Grass,passing memories,trackdone,trackdone,TRUE,FALSE
1wHO9UPhBh1b7kg0JOBlSd,2/1/2023 23:37,android,148154,Il Tramonto,Enzo La Mattina,Il Tramonto,trackdone,trackdone,TRUE,FALSE
5dqXVZIkN8zzWQTStYGr0i,2/1/2023 23:39,android,142874,Droplets,Mino Lawrence,Droplets,trackdone,trackdone,TRUE,FALSE
4992uwyEYOstUKzPgdPVR3,2/1/2023 23:43,android,158794,Valsa e Vinho,Nelson Gomes,Valsa e Vinho,trackdone,trackdone,TRUE,FALSE
2BITPXNQ15DTL6yiaCByPI,2/1/2023 23:44,android,89285,Illuminé,Fleur Onora,Illuminé,trackdone,trackdone,TRUE,FALSE
1108gLMZC5vp5HQxN7yKrD,2/1/2023 23:47,android,154900,Dunmore,Ciara Lowry,Dunmore,trackdone,trackdone,TRUE,FALSE
1rLMnQfT6ueI1yCOvZS9hN,2/1/2023 23:49,android,118276,Cherished,Hugh Blake,Cherished,trackdone,trackdone,TRUE,FALSE
1GqV3etog2P1tPiauYjJRk,2/1/2023 23:53,android,231515,Aspromonte,Tom Ellenhag,Aspromonte,trackdone,trackdone,TRUE,FALSE
0odeeMwtvPisk7GJdTrP8m,2/1/2023 23:55,android,122552,Nuovi inizi,Carla Rego,Nuovi inizi,trackdone,trackdone,TRUE,FALSE
4E0pCVwsSnYcxcKpp0wf8Q,2/1/2023 23:58,android,159735,Olomana,Andreas Borkental,Kohala,trackdone,trackdone,TRUE,FALSE
6k6TA8HG6ja8XYkoGXAGZ3,3/1/2023 0:00,android,175439,It's a Small World After All,Robert Lowe,It's a Small World After All,trackdone,trackdone,TRUE,FALSE
53AY7g9X2UhBbDZDCFnc3f,3/1/2023 0:03,android,154488,Salamanca,Maria Isabel Ferrer,Salamanca,trackdone,trackdone,TRUE,FALSE
12fpjrMk5mK2rpr6VwVAbs,3/1/2023 0:06,android,177713,Oak,Toni Barella,Nantucket,trackdone,trackdone,TRUE,FALSE
3UW7pLXAXwvGc6cMnnYd0e,3/1/2023 0:09,android,171937,Depois do adeus,Armand Beck,The Longest Night,trackdone,trackdone,TRUE,FALSE
6aChaZyAJMXGE1dv3Hl1Py,3/1/2023 0:12,android,169250,am Marienplatz,Alexander Wurzler,Morgenstund,trackdone,trackdone,TRUE,FALSE
5f8NhwC26zx7WA1eGfmPBU,3/1/2023 0:23,android,58607,The Lost And Found,Yasmine Cothran,The Lost And Found,trackdone,logout,TRUE,FALSE
5f8NhwC26zx7WA1eGfmPBU,3/1/2023 1:54,android,70611,The Lost And Found,Yasmine Cothran,The Lost And Found,appload,trackdone,TRUE,FALSE
5fIrdZt2rk3TSmvogAo8vj,3/1/2023 1:57,android,160124,Ewigkeit,Carla Rego,Ewigkeit,trackdone,trackdone,TRUE,FALSE
5y7dWJo2jHKv3LBDhU0R0U,3/1/2023 1:59,android,135616,Haven,Andrew Gialanella,Haven,trackdone,trackdone,TRUE,FALSE
3hl7B9bDfLmDd32hh3pD4Y,3/1/2023 2:02,android,143999,Toucher mon coeur,Bonno Neo,Brouillard épais,trackdone,trackdone,TRUE,FALSE
4kSgfg7Onjho66CRdBNIEV,3/1/2023 2:04,android,123156,Dedicatoria,Enrique Granados,Dedicatoria,trackdone,trackdone,TRUE,FALSE
02p0tuBNxqqaiveKZOXgDn,3/1/2023 2:05,android,112475,River of Regisfield,Dean M Parker,River of Regisfield,trackdone,trackdone,TRUE,FALSE
6cz8KGBcdCg0V095WH7prM,3/1/2023 2:07,android,120734,Aegean,Ale Imke,Aegean,trackdone,trackdone,TRUE,FALSE
6VC0dMG2hyvdSgANubpBoM,3/1/2023 2:10,android,145541,Dream by day,Philip Grass,Dream by day,trackdone,trackdone,TRUE,FALSE
1BM24Gn75oMaeHhhepw5s5,3/1/2023 2:13,android,206736,Along The River Bed,Africa Levine,Along The River Bed,trackdone,trackdone,TRUE,FALSE
1sgihll2tdAfRm3ko1Bay3,3/1/2023 2:16,android,166003,Dorival,Azur,Dorival,trackdone,trackdone,TRUE,FALSE
1jWtn89sIC21MvZjMAXcJr,3/1/2023 2:18,android,120437,The Apple,Duo Acoustica,The Apple,trackdone,endplay,TRUE,TRUE
7uU4en0XJe3PKUPOLmjCZt,3/1/2023 2:23,android,283713,Never Gonna Be Alone (Piano Version),Jacob Collier,Never Gonna Be Alone (Alternate Versions),clickrow,trackdone,TRUE,FALSE
3Fj0rPxUKk8A1MBvXxGdyw,3/1/2023 2:27,android,220909,Queda't per Nadal,Alicia Rey,"Nadales de sofà, Vol. II",trackdone,trackdone,TRUE,FALSE
3cc1BbtqEBbmBvXcmqdwBa,3/1/2023 2:28,android,107876,Earworm,Vulfpeck,Schvitz,trackdone,fwdbtn,TRUE,TRUE
70jUj7jaq1w3rs590vKhDv,3/1/2023 2:33,android,277012,"Rosó, pel teu amor",OBESES,"Rosó, pel teu amor",fwdbtn,trackdone,TRUE,FALSE
2nre38EyhyVWaU5pNo3N5r,3/1/2023 2:33,android,20718,Freedom Come All Ye,Sam Shackleton,Scottish Folk Ballads of Freedom,trackdone,fwdbtn,TRUE,TRUE
1DUuKeOgaIp2P0dfrijHxW,3/1/2023 2:34,android,43802,Raise Em Up [Ellington House Remix],Alonestar,Raise Em Up [Ellington House Remix],fwdbtn,fwdbtn,TRUE,TRUE
2qp9ar5F0369WhoBgEZfZF,3/1/2023 2:34,android,5673,Dark Enough to See the Stars,Weezer,SZNZ: Winter,fwdbtn,endplay,TRUE,TRUE
0lk2PMTIQS5gNodgO8GlHD,3/1/2023 2:39,android,263840,Just to See Your Smile,Chuck Prophet,The Age of Miracles,playbtn,trackdone,TRUE,FALSE
6ImdRRwVPpFFFWZXHCosLh,3/1/2023 2:42,android,195813,Ma che discorsi,Daniele Silvestri,S.C.O.T.C.H. Ultra Resistant Edition,trackdone,trackdone,TRUE,FALSE
0603R13Jv4PfkdC0Ch1vK2,3/1/2023 2:46,android,200246,Turnedo (feat. Xoel López) - Confesiones en directo,Ivan Ferreiro,Confesiones de un artista de mierda,trackdone,logout,TRUE,FALSE
0603R13Jv4PfkdC0Ch1vK2,3/1/2023 18:00,android,15575,Turnedo (feat. Xoel López) - Confesiones en directo,Ivan Ferreiro,Confesiones de un artista de mierda,appload,trackdone,TRUE,FALSE
1IAPmCI9x7yR2tglbShurL,3/1/2023 18:01,android,94586,Early in the Morning - 2004 Remaster,"Peter, Paul and Mary","The Very Best of Peter, Paul and Mary",trackdone,trackdone,TRUE,FALSE
0kqSGKnMo3JDbzaW0QrXmA,3/1/2023 18:39,android,13023,Sing,Glen Campbell,Meet Glen Campbell,trackdone,logout,TRUE,FALSE
0kqSGKnMo3JDbzaW0QrXmA,3/1/2023 19:52,android,104670,Sing,Glen Campbell,Meet Glen Campbell,appload,logout,TRUE,FALSE
7GlGgZVvEI5oCpZGrEWyKN,3/1/2023 21:21,android,185611,Cadiz,Las Lagrimas,Cadiz,clickrow,trackdone,TRUE,FALSE
6iC68UqmwcLfceDrhFdE69,3/1/2023 21:24,android,168000,Moon Hearts,Remy Simon,Moon Hearts,trackdone,trackdone,TRUE,FALSE
3ius9yqo6NVnklcvkweRo0,3/1/2023 21:26,android,134095,Vaggande Vind,Simon Fjällström,Vaggande Vind,trackdone,trackdone,TRUE,FALSE
6AYKnVV6OEgnOreURn48Kt,3/1/2023 21:28,android,129595,Gambrels of the Sky,Blythe Davidson,Gambrels of the Sky,trackdone,trackdone,TRUE,FALSE
0OIW12J6IfqyQLZBe2eJ3u,3/1/2023 21:30,android,129004,Anavilhanas,Diego de Frigiliana,Anavilhanas,trackdone,trackdone,TRUE,FALSE
5DdyzYxR6gj2yTdDdc0upl,3/1/2023 21:32,android,121576,Emilia,Jacob Ledger,Emilia,trackdone,trackdone,TRUE,FALSE
3Nt4wp8TBemJLhPkBlf01y,3/1/2023 21:35,android,169810,Epilogue,Leonardo Agusti,Believe,trackdone,trackdone,TRUE,FALSE
2BITPXNQ15DTL6yiaCByPI,3/1/2023 21:37,android,89285,Illuminé,Fleur Onora,Illuminé,trackdone,trackdone,TRUE,FALSE
39kKNitwwvn7Y0oH0NGN82,3/1/2023 21:39,android,122419,Amai Hi,Kenji Takahashi,Amai Hi,trackdone,trackdone,TRUE,FALSE
3qjAhULWLrlXGZBiJaJZ08,3/1/2023 21:41,android,131833,Solitude,Elson Complex,Solitude,trackdone,trackdone,TRUE,FALSE
0LbZg654PnwFu7lcj5aPtb,3/1/2023 21:44,android,193727,Manzanilla,Agustín Amigó,Swatches,trackdone,trackdone,TRUE,FALSE
3SvIZwX1Stka524urG0qsN,3/1/2023 21:46,android,146662,Severance,Freda Barton,Severance,trackdone,trackdone,TRUE,FALSE
1oEq1W6ChwTxUE87Jx9MFG,3/1/2023 21:50,android,162842,Stolen Moments,Philip Grass,Stolen Moments,trackdone,trackdone,TRUE,FALSE
5lz0ZF3oUGWZpt7TjdlAwf,3/1/2023 21:52,android,145235,Nascondiglio,Adone Alleva,Nascondiglio,trackdone,trackdone,TRUE,FALSE
7dsDIENmLdbXdjbkzCMxAT,3/1/2023 21:54,android,143058,Zitronen Garten,Dieter Huber,Adrienne,trackdone,trackdone,TRUE,FALSE
7MdRyEmNfE5pvhw2LFZtmJ,3/1/2023 21:57,android,154755,im Schatten,Vita Alexander,im Schatten,trackdone,trackdone,TRUE,FALSE
1ztfVPH2xKNEFIGgT1Ea7n,3/1/2023 22:01,android,208631,Poetic Tale,Brett Williams,Poetic Tale,trackdone,trackdone,TRUE,FALSE
17c3bS1IscSItKzhhzdc4N,3/1/2023 22:03,android,113038,Lovelight,Geoff Henzel,Lovelight,trackdone,trackdone,TRUE,FALSE
0m4k7I8pzwZxEDXRsWAoK9,3/1/2023 22:13,android,127186,Estranged,August Wilkes,Estranged,trackdone,trackdone,TRUE,FALSE
1F8c9YGJjGXnSWhSoZedyH,3/1/2023 22:15,android,123932,Restless Sea,Alexa Popov,Restless Sea,trackdone,trackdone,TRUE,FALSE
53AY7g9X2UhBbDZDCFnc3f,3/1/2023 22:18,android,154488,Salamanca,Maria Isabel Ferrer,Salamanca,trackdone,trackdone,TRUE,FALSE
4992uwyEYOstUKzPgdPVR3,3/1/2023 22:20,android,158794,Valsa e Vinho,Nelson Gomes,Valsa e Vinho,trackdone,trackdone,TRUE,FALSE
4DzBcv4qWnW7RfkWJ8fz2M,3/1/2023 22:22,android,107840,The Lighthouse,Kim Rodgers,The Lighthouse,trackdone,trackdone,TRUE,FALSE
60N406bCjmSX6Mwj0lR7dC,3/1/2023 22:25,android,152687,Am ende,Daniela Petrová,Am ende,trackdone,trackdone,TRUE,FALSE
3GflHrUfFb7mQi5GYsQ1i5,3/1/2023 22:27,android,155000,Porto Fino,Pavel Bittová,Porto Fino,trackdone,trackdone,TRUE,FALSE
6aChaZyAJMXGE1dv3Hl1Py,3/1/2023 22:39,android,119206,am Marienplatz,Alexander Wurzler,Morgenstund,trackdone,logout,TRUE,FALSE
63s37RyQINHVSf3FGdLsxK,3/1/2023 23:42,android,208602,The River Song (Dream Nr. 1),Liad Abraham,The River Song (Dream Nr. 1),fwdbtn,trackdone,TRUE,FALSE
54ZMjrPx3tZ3qI3sGmbfB8,3/1/2023 23:44,android,128469,Le minuit glacé,Séraphine Crépin,Le minuit glacé,trackdone,trackdone,TRUE,FALSE
4zrE3bK51nBFR3lA32AADH,3/1/2023 23:48,android,229308,Share My Burden,Pete Harris,Share My Burden,trackdone,trackdone,TRUE,FALSE
3Boy1B77i7P895663Fdl19,3/1/2023 23:51,android,147000,Falling For You,Joseph Cline,Falling For You,trackdone,trackdone,TRUE,FALSE
5Ge0efczeqLMSLW7PuYezG,3/1/2023 23:53,android,146000,Pacifiquement,Antoine Gasquet,Pacifiquement,trackdone,trackdone,TRUE,FALSE
09Z0fc2bC2g5X5fhOklDbF,3/1/2023 23:55,android,112402,Milano,Henrik Janson,Milano,trackdone,trackdone,TRUE,FALSE
5bW0EnMVhOu1AXw7o2MCw0,3/1/2023 23:57,android,114154,Daydreaming,Alexa Popov,Daydreaming,trackdone,trackdone,TRUE,FALSE
3ANFk4zuBdlLwF8Qf4ogIz,4/1/2023 0:07,android,3641,White Sands,Argun North,White Sands,trackdone,logout,TRUE,FALSE
374MXkDTzYybEIdZ2l753u,4/1/2023 0:37,android,130425,Gap of Dunloe,Ciara Lowry,Gap of Dunloe,fwdbtn,trackdone,TRUE,FALSE
7DRiHX3VXNCkhDxtUsy6YX,4/1/2023 0:39,android,102254,Light Touch,Emanuel Nord,Light Touch,trackdone,trackdone,TRUE,FALSE
6kvTeQ3FJGVt1UYFcKNPe7,4/1/2023 0:41,android,144323,Natural State,Mia Cornell,Natural State,trackdone,trackdone,TRUE,FALSE
27JyPhZMT8qnYNlOyMZLgP,4/1/2023 0:43,android,149750,Daylight,Joseph Cline,Daylight,trackdone,trackdone,TRUE,FALSE
09Q3JqzvLtzR0uXOCoMeDn,4/1/2023 0:46,android,129888,Kaelyn,a sound for you,Kaelyn,trackdone,trackdone,TRUE,FALSE
6jqOMgW43YKj1Q8mRzQoxS,4/1/2023 0:48,android,136127,Silver Light,Vincenzo Adelini,Silver Light,trackdone,trackdone,TRUE,FALSE
5ykTeQ3ky7XyS7js8jqRNW,4/1/2023 1:00,android,127950,Havana Vieja,Lester Hope,Havana Vieja,trackdone,logout,TRUE,FALSE
5ykTeQ3ky7XyS7js8jqRNW,4/1/2023 13:46,android,21945,Havana Vieja,Lester Hope,Havana Vieja,appload,logout,TRUE,FALSE
5SFdpYdc4uDqkQqW7UzSqB,4/1/2023 16:02,android,134053,"De Visée / Transcr. Garcia: Pièces de théorbe et de luth, Suite en la mineur: IV. Sarabande",Robert de Visée,Aranjuez,playbtn,trackdone,TRUE,FALSE
5pCoZCarC9qZ5UqnMxxFju,4/1/2023 16:05,android,214360,"Erbarm dich mein, o Herre Gott, BWV 721 (Arr. S. Scheiwiller for Cello & Orchestra)",Johann Sebastian Bach,Humanity,trackdone,trackdone,TRUE,FALSE
21Fs9UuXGoESVVESdWTxZ5,4/1/2023 16:09,android,212040,Danny Boy,Xuefei Yang,Danny Boy,trackdone,trackdone,TRUE,FALSE
5bu9A6uphPWg39RC3ZKeku,4/1/2023 16:12,android,184853,"Goldberg Variations, BWV 988: Aria",Johann Sebastian Bach,"Bach: The Goldberg Variations, BWV 988",trackdone,trackdone,TRUE,FALSE
0jOnZhF75V68VsBObWx2XO,4/1/2023 16:15,android,174266,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",Camille Saint-Saëns,Songs from the Arc of Life,trackdone,trackdone,TRUE,FALSE
3JdD9wqvohYMjK6BmEHtTP,4/1/2023 16:18,android,172120,Satie / Orch. Ducros: Gymnopédie No. 1,Erik Satie,Emotions,trackdone,trackdone,TRUE,FALSE
43bSKCMWHIuBsUVmQcDX1J,4/1/2023 16:22,android,257000,"Rêverie, L. 68: Rêverie",Claude Debussy,Debussy Piano Edition,trackdone,trackdone,TRUE,FALSE
308fmwi0Y8ULBSzthdhooI,4/1/2023 16:25,android,137413,Stille Musik: 3. Augenblicke der Serenade,Valentin Silvestrov,Bagatellen und Serenaden,trackdone,trackdone,TRUE,FALSE
1d1FNmfO3dFlH8873yNFX3,4/1/2023 16:28,android,179360,Five Pieces For Violin And Piano: I. Elegia (Andante Larghetto),Valentin Silvestrov,"Takemitsu, Hindemith, Janáček, Silvestrov: Five Pieces",trackdone,trackdone,TRUE,FALSE
1HE6aHCUtC6Mx0kiOsRUIS,4/1/2023 16:31,android,137520,"wind whispers, Op. 85: II. floating leaf",Konstantia Gourzi,II. floating leaf,trackdone,trackdone,TRUE,FALSE
4bFdyisLdkeS7tmbAWpl13,4/1/2023 16:35,android,206162,Memories of a Promenade II,Olga Scheps,Melody,trackdone,trackdone,TRUE,FALSE
2zl2AqEdHVLhjzStuRulGY,4/1/2023 16:39,android,258518,"Herz und Mund und Tat und Leben, Cantata BWV 147: Jesu, Joy of Man’s Desiring (Transcr. Hess for Piano)",Johann Sebastian Bach,"J.S. Bach: Herz und Mund und Tat und Leben, Cantata BWV 147: Jesu, Joy of Man’s Desiring (Transcr. Hess for Piano)",trackdone,trackdone,TRUE,FALSE
6DV5mwk2kZw6GiDR2XUsjP,4/1/2023 16:43,android,262413,much loved,Rachel Portman,ask the river,trackdone,trackdone,TRUE,FALSE
2FR3mH7DwsaX3TcObkUEX3,4/1/2023 16:51,android,448000,Infinity,Rosey Chan,Sonic Apothecary,trackdone,trackdone,TRUE,FALSE
1XJMRdFSgkrmw2cXLJOD0b,4/1/2023 16:56,android,293520,"3 Visions: No. 2, Summerland",William Grant Still,Citizen,trackdone,trackdone,TRUE,FALSE
18JxYMTSFKZlxqdNFrOs1r,4/1/2023 17:00,android,241803,"Bach: Prelude in B minor, BWV 855a (Arr. by Alexander Siloti)",Johann Sebastian Bach,"Bach: Prelude in B minor, BWV 855a (Arr. by Alexander Siloti)",trackdone,trackdone,TRUE,FALSE
1juisCcrVdwoLbDWyVvNrX,4/1/2023 17:06,android,369026,"6 Impromptus, Op. 5: Impromptu VI",Jean Sibelius,Sibelius,trackdone,trackdone,TRUE,FALSE
06emSBtL6jcUXcjVlayUHl,4/1/2023 17:09,android,181693,"12 Songs, Op. 21: V. Lilacs (Transcr. Rachmaninoff for Solo Piano)",Sergei Rachmaninoff,"Rachmaninoff: 12 Songs, Op. 21: V. Lilacs (Transcr. Rachmaninoff for Solo Piano)",trackdone,trackdone,TRUE,FALSE
2GnYCy70I8cR4oEA2wsSDx,4/1/2023 17:14,android,256146,"The Hours: An Unwelcome Friend (From ""The Hours"")",Philip Glass,"Philip Glass: Glassworlds, Vol. 4 – On Love",trackdone,trackdone,TRUE,FALSE
5WEmDvDiRpE7p3y8SMMAPJ,4/1/2023 17:15,android,93840,Henry V: Henry V: Touch her soft lips and part,William Walton,This is the Day: Music on Royal Occasions,trackdone,trackdone,TRUE,FALSE
1YcABWwgkfrOSw8VMgDWZU,4/1/2023 17:19,android,205493,My fellow creatures,Carlos Cipa,"Correlations B-Sides (on Yamaha Upright, 1981)",trackdone,trackdone,TRUE,FALSE
2ZGFYsDWwjU0BBvVAw6js9,4/1/2023 17:21,android,116960,The Lily - Piano Version,Gabríel Ólafs,The Lily,trackdone,trackdone,TRUE,FALSE
2Imxyb3LiuXsDFo7Gq5YDs,4/1/2023 17:25,android,215800,"Kinderszenen, Op. 15: Träumerei (Arr. Lewin for Guitar)",Robert Schumann,"Schumann: Kinderszenen, Op. 15: Träumerei (Arr. Lewin for Guitar)",trackdone,trackdone,TRUE,FALSE
36EnMgx9PmtnzUtmKwI63h,4/1/2023 17:27,android,116960,"Goldberg Variations, BWV 988: Variation 1 (Arr. for Harp)",Johann Sebastian Bach,Bach: Goldberg Variations: Variation 1 (Arranged for Harp),trackdone,trackdone,TRUE,FALSE
2eSVQH8lwcrUBs7dpEj7p7,4/1/2023 17:31,android,216061,"Préludes / Book 2, L. 123: 5. Bruyères - Home Session",Claude Debussy,Debussy: Bruyères,trackdone,trackdone,TRUE,FALSE
0bCSGdS5SRvzoz4IBTD55W,4/1/2023 17:34,android,221061,Losar,Joep Beving,Losar,trackdone,trackdone,TRUE,FALSE
6k5iJy3uIEhaqZu9MCGCiq,4/1/2023 17:37,android,188906,Winter,Ola Gjeilo,Seasons,trackdone,trackdone,TRUE,FALSE
0RnF44RV45by9HTtZuttgl,4/1/2023 17:40,android,139653,"6 Encores for Piano (1965): No. 3, Wasserklavier",Luciano Berio,Liszt Inspections,trackdone,trackdone,TRUE,FALSE
1PINN6x0Riouab3wPSglpp,4/1/2023 17:42,android,158520,An Idea,Leo Brouwer,En Otra Parte,trackdone,trackdone,TRUE,FALSE
3NbAsIxDL0fVgNuCLD152P,4/1/2023 17:45,android,176518,"Dolly Suite, Op. 56: I. Berceuse",Gabriel Fauré,Fauré: Dolly Suite; Nocturnes; Barcarolles; Impromptus,trackdone,trackdone,TRUE,FALSE
3MRQn2RYo2VLYMoStnLRxu,4/1/2023 17:51,android,346586,"Ravel: Pavane pour une infante défunte, M. 19",Maurice Ravel,Ravel: Complete Works for Solo Piano,trackdone,trackdone,TRUE,FALSE
3C8Xxgad3ejXfJ0RiJq9G1,4/1/2023 17:53,android,129360,"Suite d'orchestre dans le style ancien, Op. 2: II. Sarabande. Mesto",Albéric Magnard,Magnard: Orchestral Works,trackdone,trackdone,TRUE,FALSE
1v3gGmcneK1QzYyBFiBXG0,4/1/2023 17:58,android,301400,"Montero: Adagio (After Bach's Violin Concerto No. 2, BWV 1042)",Johann Sebastian Bach,Bach and Beyond,trackdone,trackdone,TRUE,FALSE
2m2GJpBjQNNphaCgBeoj7R,4/1/2023 18:02,android,207640,Fracture,Stephan Moccio,Fracture,trackdone,trackdone,TRUE,FALSE
2cnCYr5QgPJG0OJqYY4DGF,4/1/2023 18:04,android,133160,3 Pieces in Old Style: No. 1. Aria,Krzysztof Penderecki,Penderecki: Sinfoniettas - Oboe Capriccio,trackdone,trackdone,TRUE,FALSE
7lFRAFQ2f2AmWOefaiV4wb,4/1/2023 18:06,android,107000,"Scriabin: 24 Preludes, Op. 11: No. 21 in B-Flat Major",Alexander Scriabin,Scriabin: 24 Preludes - Sonatas Nos. 4 & 10,trackdone,trackdone,TRUE,FALSE
1Oo7XEqkrwifJn17aA0ocF,4/1/2023 18:12,android,378733,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major",Johannes Brahms,Volodos Plays Brahms,trackdone,trackdone,TRUE,FALSE
1G3QPQkoXvpChjNUhd6Tfs,4/1/2023 18:17,android,285442,The Arts and the Hours,Jean-Philippe Rameau,"Rameau, Ólafsson: The Arts and the Hours",trackdone,trackdone,TRUE,FALSE
6y1FgcqMY76hCk9qLxUuy4,4/1/2023 18:20,android,170213,3 Spirituals for Orchestra: No. 2. Kum Bab Yah,Adolphus Hailstork,Hailstork: Orchestral Music,trackdone,trackdone,TRUE,FALSE
7nGA1sRfLDWXYb3VPstnZf,4/1/2023 18:23,android,192419,Notturno for Strings and Harp,Arnold Schoenberg,Schoenberg: Notturno for Strings and Harp,trackdone,trackdone,TRUE,FALSE
2EAgTVB2EdsMdqaqOk062L,4/1/2023 18:27,android,216284,Frühlingsglaube (Arr. Franz Liszt),Franz Schubert,Tchaikovsky: Piano Concerto No. 1,trackdone,trackdone,TRUE,FALSE
3zrcDZ9hPNkZuq20pxPb9o,4/1/2023 18:30,android,204520,"Cello Sonata in G Minor, Op. 65: III. Largo",Frédéric Chopin,"1846, dernière année à Nohant - Chopin: Cello Sonata; Piano Works",trackdone,trackdone,TRUE,FALSE
